task,method,split,axis,reference_derivative,prediction_derivative,derivative_std,source,abs_derivative_error
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.22542591205243473,-0.4639629779929372,0.10044374790314363,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.23853706594050245
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.18031662351116934,-0.3787866283553344,0.10864439954411487,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.19847000484416505
AC_Response,bayesian_kan_vi,test,1.9952623149688828,-0.7397986804941191,-0.1325915683241848,0.012694433575196215,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6072071121699343
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.6074987976817536,-0.769205276952197,0.05711315748332903,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.16170647927044335
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7267884899855158,-0.4826872413687304,0.09882461859260584,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2441012486167854
AC_Response,bayesian_kan_vi,test,1.0,-0.6739605767200401,-0.6424361140100482,0.05129175398474547,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.031524462709991874
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.12645699767610818,-5.316545300273682e-07,2.8383327387533606e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12645646602157815
AC_Response,bayesian_kan_vi,test,0.1,-0.0867758534623687,-0.20842119410275695,0.12432892803939287,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12164534064038825
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7709434851952832,-0.4863914003690882,0.06762589163706641,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.28455208482619504
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.7668303202636476,-0.1933249868629512,0.038696872991062746,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5735053334006964
AC_Response,bayesian_kan_vi,test,10.0,-0.20988534799970748,-4.657609175486003e-05,2.4720232478060628e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20983877190795264
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.2660540256336069,-0.5438514071250186,0.11575810639960475,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.27779738149141164
AC_Response,bayesian_kan_vi,test,10.0,-0.24075156906321515,-4.498214350455802e-05,2.4212512643395258e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24070658691971059
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.045738623941641854,-1.953803859907925e-08,2.478294813726573e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.04573860440360326
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.27889323851424797,-0.00014667463912448878,0.00020191048708601312,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2787465638751235
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.2798177293880725,-0.00032990081041820346,0.00030870532239354696,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.27948782857765425
AC_Response,bayesian_kan_vi,test,3.1622776601683795,-0.5615356876538763,-0.006058105935829162,0.004449575310969794,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5554775817180472
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.3473289492203705,-0.6639954270075931,0.07801177167729088,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.31666647778722257
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.04610864019671973,-1.9593473110288395e-08,2.482932326668737e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.04610862060324662
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6664991676128633,-0.022730694084249263,0.009955205476949834,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6437684735286141
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.28572569983161933,-0.0001440829969634934,0.0001834909837521769,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2855816168346558
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.44256887361215835,-0.004084332039583974,0.0007314344620989695,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.4384845415725744
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.13309037435894394,-6.120891159936665e-07,3.30760654661543e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.13308976226982794
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.11727024935227791,-0.26621410353058217,0.11480823079712509,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14894385417830425
AC_Response,bayesian_kan_vi,test,1.0,-0.7024360040361164,-0.64403564939641,0.052754595062192,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.05840035463970639
AC_Response,bayesian_kan_vi,test,7.943282347242822,-0.2394885642826462,-0.00014267784988948164,1.5541584744716128e-05,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.23934588643275673
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6840520518075704,-0.01725500752671238,0.007399044341209561,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6667970442808581
AC_Response,bayesian_kan_vi,test,5.011872336272715,-0.34603455976818787,-0.0010283511295458298,0.0003764782078343402,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.345006208638642
AC_Response,bayesian_kan_vi,test,5.011872336272715,-0.3445462331605522,-0.0008460316528160758,0.0004882972838876177,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.34370020150773617
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.6187668648967456,-0.7658081161101987,0.05467632233542749,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14704125121345313
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.0029550258114596772,3.2047393420397536e-09,3.451481078105452e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.0029550226067203353
AC_Response,bayesian_kan_vi,test,0.6309573444801944,-0.49101742858455394,-0.8169201804886647,0.06381074078268396,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3259027519041107
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.5811036075422144,-0.7669852798199402,0.054846262181042806,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1858816722777259
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.15965066917381326,-0.32533106021953817,0.12306718891560825,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1656803910457249
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.22506962826438243,-0.47595740798295516,0.09975118947427991,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.25088777971857273
AC_Response,bayesian_kan_vi,test,1.9952623149688828,-0.7659826674843465,-0.13059222731573986,0.012293700003648966,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6353904401686067
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.04406314341936485,-1.6750066681658604e-08,2.1448977560401365e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.04406312666929817
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.2033057680024205,-1.17496616256557e-05,5.577575823359544e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20329401834079486
AC_Response,bayesian_kan_vi,test,1.0,-0.7027761993408743,-0.655231809169122,0.07098344944331358,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.04754439017175227
AC_Response,bayesian_kan_vi,test,7.943282347242822,-0.2569364805346944,-0.00014448689991453513,1.7112505809876844e-05,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2567919936347799
AC_Response,bayesian_kan_vi,test,25.11886431509582,-0.08078942120449689,-1.503987851486525e-07,1.1004444565425586e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.08078927080571174
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.152088777998173,-3.6214725362421386e-06,2.285746923070412e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.15208515652563676
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.4489399251390942,-0.004013058240342475,0.0007289048145260742,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.4449268668987517
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.12406161094351648,-6.922441615619364e-07,3.800826125263242e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12406091869935491
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.3307203167751707,-0.6538854535510418,0.08701030380513841,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.32316513677587105
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.2144749851306037,-0.45312691567981134,0.10730813417149318,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.23865193054920764
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.0056411268467186915,3.0206144566632564e-09,3.0084187311695666e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.005641123826104235
AC_Response,bayesian_kan_vi,test,40.0,0.0039353123462859685,3.524691724605154e-09,3.531013307595284e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.003935308821594244
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.011217394286937576,3.401378878650976e-09,4.080214003318693e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.011217390885558698
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.12052445378164661,-8.244903984314404e-07,8.302963738339836e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12052362929124819
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.33114671372414417,-0.6585880807266227,0.07686062585447843,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3274413670024785
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.2858520375816569,-0.5663717544660025,0.08623606452254369,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2805197168843456
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.45167214515368204,-0.004318585689680168,0.0008050315054824576,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.44735355946400185
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.1872231323050837,-0.3863530175807479,0.1050106048528242,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.19912988527566422
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.14850908533464408,-0.3190061980386335,0.11079443430238668,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.17049711270398943
AC_Response,bayesian_kan_vi,test,40.0,0.00547958187240738,4.053842247084219e-09,4.4552184324404745e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.005479577818565133
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.12721267941768363,-0.2696963799872297,0.1278057630458677,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14248370056954604
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.28861059822851287,-0.00016292990950523837,0.0001988367840847949,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.28844766831900764
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.16435367698750503,-3.0357374241889635e-06,1.421442585070002e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.16435064125008084
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.04010859034003522,-1.8281634460443034e-08,2.3209965139831506e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.04010857205840076
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.0027636488620288446,3.2218630328834163e-09,3.4614246903422884e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.0027636456401658118
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.1500615789744606,-3.233797738802986e-06,1.8146776530345349e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.15005834517672179
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.7542117605838118,-0.23396659911886877,0.06140903420301585,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.520245161464943
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.1187624005726842,-0.2527020779821002,0.11607444013265841,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.133939677409416
AC_Response,bayesian_kan_vi,test,3.1622776601683795,-0.5516290697724644,-0.008219975903578263,0.008081781630637067,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5434090938688861
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.17174260535829236,-0.37320260376528425,0.10630699033967912,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20145999840699189
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.772099653510042,-0.47948979042702855,0.06794771117807027,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2926098630830134
AC_Response,bayesian_kan_vi,test,1.0,-0.6838596328504473,-0.6444028310170143,0.053429947270749324,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.03945680183343292
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.1587250355791886,-2.8755198883252746e-06,1.3006185689539903e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1587221600593003
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.17085090269266207,-0.3621994382318147,0.13553626652009435,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.19134853553915265
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.23349491713545395,-0.4596532361896331,0.09825425401304211,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.22615831905417916
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.34294325667108344,-0.663024293886121,0.07563321911917718,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3200810372150376
AC_Response,bayesian_kan_vi,test,0.5011872336272715,-0.396763775237849,-0.7575676547054426,0.07299055946670292,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3608038794675936
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.1911905561160916,-1.286372796968395e-05,6.85550854846408e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1911776923881219
AC_Response,bayesian_kan_vi,test,10.0,-0.2108007127068663,-4.828966261642822e-05,2.502381658230718e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.21075242304424985
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7739432389567491,-0.4872737668797836,0.06723874350980133,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2866694720769655
AC_Response,bayesian_kan_vi,test,0.1,-0.08485451396397005,-0.20746429712365008,0.1263637649418539,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12260978315968003
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.11459667529655543,-0.25653888938176717,0.11873602013531112,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14194221408521174
AC_Response,bayesian_kan_vi,test,10.0,-0.21526147430254816,-4.808734670824039e-05,2.5801186213201634e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2152133869558399
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.005497832433469796,3.031512652856718e-09,3.100798953214946e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.005497829401957143
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.14167930343804008,-5.118525993423782e-07,2.7308298006192778e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14167879158544075
AC_Response,bayesian_kan_vi,test,0.5011872336272715,-0.4256574525136041,-0.762230481595113,0.07022195555119054,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3365730290815089
AC_Response,bayesian_kan_vi,test,0.1,-0.08644291968091537,-0.2002352179740799,0.14692731579945806,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.11379229829316452
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.29938444394795394,-0.00016264202672249223,0.00018617561230862347,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.29922180192123143
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.2674839256532341,-0.5485238354074209,0.0933722097018974,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2810399097541868
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.5679491571564412,-0.7718500628549241,0.05880712835078635,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20390090569848285
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.10912503282174246,-0.24631272262801962,0.12206892905593261,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.13718768980627716
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.1370071728227341,-0.3047628919273227,0.11180309083992915,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.16775571910458859
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.13630094040666912,-0.294060071167256,0.14087239049032646,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1577591307605869
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.27742665680988043,-0.0002810807014623155,0.00026139169165591085,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2771455761084181
AC_Response,bayesian_kan_vi,test,3.1622776601683795,-0.5747373559022879,-0.0070729590923839245,0.004604104784820222,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.567664396809904
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.28780137126027483,-0.5831973011344552,0.0960808158253646,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2953959298741804
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.4368651021297655,-0.003569195633384359,0.000935266890694612,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.4332959064963811
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.2305979797727752,-0.47360412835444465,0.09750202499082805,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24300614858166944
AC_Response,bayesian_kan_vi,test,25.11886431509582,-0.09358710924651098,-1.093691155058024e-07,7.254301308546805e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.09358699987739548
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.2136226076617576,-0.44681618065658923,0.12752729090800077,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.23319357299483162
AC_Response,bayesian_kan_vi,test,40.0,0.004358385197491543,3.708133387585576e-09,3.853534158275709e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.004358381489358156
AC_Response,bayesian_kan_vi,test,1.0,-0.707985058803215,-0.6425084484373181,0.052339613075084356,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.06547661036589691
AC_Response,bayesian_kan_vi,test,0.5011872336272715,-0.4200853744688688,-0.7613489648524141,0.0685607622785503,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3412635903835453
AC_Response,bayesian_kan_vi,test,3.1622776601683795,-0.5497930042278317,-0.0075046381763590395,0.0053124079181360705,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5422883660514727
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6755274232200257,-0.020717967464760737,0.0108569794546739,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.654809455755265
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.35938245812728975,-0.6609675282036475,0.07774844911244645,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3015850700763577
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.13297083062405646,-4.835790553955397e-07,2.5866467698805253e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.13297034704500107
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.4404852192524987,-0.005414844643156592,0.001545260432692954,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.4350703746093421
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.186820185593927,-0.3745609110155637,0.10582544240201379,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18774072542163672
AC_Response,bayesian_kan_vi,test,1.9952623149688828,-0.7242747782281047,-0.13039164965051106,0.0134144743130174,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5938831285775936
AC_Response,bayesian_kan_vi,test,25.11886431509582,-0.08973477834674332,-1.0197893767696073e-07,6.82794834733272e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.08973467636780563
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.12872877231560953,-5.528085023416176e-07,2.98753377087722e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1287282195071072
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.11903876908380293,-0.263588135349575,0.11379501303682141,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14454936626577206
AC_Response,bayesian_kan_vi,test,25.11886431509582,-0.08497174439309246,-1.8031335032180148e-07,1.3827853265691588e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.08497156407974214
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.004509546375601303,3.6561262640764397e-09,4.356639131963504e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.0045095427194750395
AC_Response,bayesian_kan_vi,test,1.0,-0.6519135883916579,-0.6451646825431256,0.058512107111351915,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.006748905848532272
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.7607138634122117,-0.21592666197721042,0.05290640337743186,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5447872014350013
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.27132627057688685,-0.5652308718600293,0.08513192744495539,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.29390460128314244
AC_Response,bayesian_kan_vi,test,5.011872336272715,-0.35352469105046,-0.001025560846444799,0.00042437566722166795,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.35249913020401524
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7640179623936048,-0.4842304797394403,0.0769097498132835,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2797874826541645
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.2804179030950502,-0.0001749728983429928,0.0002236289208396164,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2802429301967072
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.18470852869611099,-1.2171296266524803e-05,6.018018613845146e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18469635739984447
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.17425905079356457,-0.38419665679893156,0.10445946747690192,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20993760600536698
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.12141313603699921,-8.270895227944237e-07,5.871585709349325e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12141230894747641
AC_Response,bayesian_kan_vi,test,3.1622776601683795,-0.560791288140708,-0.00966508499040103,0.004134109962268387,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.551126203150307
AC_Response,bayesian_kan_vi,test,39.81071705534969,0.008475486420088885,3.0638786063052983e-09,3.194265303043355e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.008475483356210279
AC_Response,bayesian_kan_vi,test,25.11886431509582,-0.08293703550515785,-1.7446590509680766e-07,1.2839433266589092e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.08293686103925275
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.7454938788299117,-0.21001218165361016,0.04858882446617801,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5354816971763016
