frequency_ghz,active_layer_length,simulation_temperature,ac_response_db,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
0.7943282347242822,38.37558042728467,295.9516778251947,-0.2656290478987713,-0.2656290478987713,-0.26348758,-0.37145686755988017,-0.10796929012152567,0.0021414704604167945,-0.10582781966110888,True
39.81071705534969,37.79561575023349,300.3431374384869,-6.871328873246734,-6.871328873246734,-6.839141,-6.842716769534821,-0.0035758775060124037,0.0321879812179251,0.028612103711912695,True
0.6309573444801944,41.26661222078493,300.2753689300697,-0.1599054315380472,-0.1599054315380472,-0.16340804,-0.25952948621894834,-0.09612144521858212,-0.0035026094623190063,-0.09962405468090113,True
0.7943282347242822,41.26661222078493,300.2753689300697,-0.2482748457597212,-0.2482748457597212,-0.25550747,-0.3677356700770886,-0.11222820089984253,-0.007232623417524897,-0.11946082431736743,True
0.1584893192461111,37.50931802222772,308.1655826328421,-0.0076366053830982,-0.0076366053830982,-0.0127744675,0.04687019632616973,0.05964466379443145,-0.005137862085163519,0.05450680170926793,True
0.2511886431509582,38.53132745549709,285.1813868750008,-0.023988845677204,-0.023988845677204,-0.02990079,-0.011969539997492618,0.01793124926337164,-0.005911943583660258,0.012019305679711382,True
1.9952623149688828,38.37558042728467,295.9516778251947,-1.1840814830437512,-1.1840814830437512,-1.1557468,-1.1276284650786428,0.02811835251016337,0.028334665454945007,0.056453017965108376,True
31.622776601683796,38.37558042728467,295.9516778251947,-6.827292992435479,-6.827292992435479,-6.78648,-6.582519094476877,0.20396085547429443,0.04081304248430673,0.24477389795860116,True
12.589254117941662,39.62193192256099,289.3285700165644,-4.6906680688921645,-4.6906680688921645,-4.5719585,-4.752802494728346,-0.18084395285822907,0.11870952702204729,-0.062134425836181784,True
1.0,35.793021097389925,308.86985058095934,-0.4033154443613037,-0.4033154443613037,-0.4107566,-0.5207700624244644,-0.11001347444228671,-0.007441143620874058,-0.11745461806316077,True
7.943282347242822,39.62193192256099,289.3285700165644,-3.643528784243821,-3.643528784243821,-3.5649624,-3.6461458334785917,-0.08118344639363073,0.07856639715885994,-0.0026170492347707963,True
25.11886431509582,44.50977871149023,303.263152322465,-6.035153962838297,-6.035153962838297,-6.109579,-5.997917507333765,0.11166157896994555,-0.07442512346541363,0.03723645550453192,True
