light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,light_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
0.0,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,0.0004390190953355,-3.3575165895107686,-3.3513665,-3.3467823622631907,0.0045841576647878135,0.006150069582790074,0.010734227247577888,True
-0.2,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.0004699444889443,-3.327953439019553,-3.3294587,-3.3316702049753912,-0.0022114914438970956,-0.001505274511941046,-0.0037167659558381416,True
-1.8,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,0.0005116985516866,-3.290985812254789,-3.2937548,-3.2920399765808703,0.0017148394744275208,-0.00276900380050904,-0.0010541643260815192,True
-1.2000000000000002,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.0005087629302507,-3.2934845399973507,-3.2945292,-3.298633893239758,-0.004104693639538137,-0.0010446596028690358,-0.005149353242407173,True
-1.0,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,0.0004933801275277,-3.3068183471017956,-3.3041291,-3.3074953969574414,-0.0033662732696972952,0.0026892234140514226,-0.0006770498556458726,True
-0.2,1.2225745089622023e-09,2432.279761567632,478.07469592026655,37.79561575023349,300.3431374384869,0.0004557085777186,-3.3413127966955956,-3.3450272,-3.3379377765986176,0.007089431729629503,-0.0037144116326515153,0.0033750200969779875,True
-2.2,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,0.0005220314272196,-3.2823033509111315,-3.2833338,-3.2858627245974104,-0.0025289462160626996,-0.0010304274702161997,-0.0035593736862788994,True
-1.0,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,0.0004792708618392,-3.3194189739439905,-3.315451,-3.313626761993624,0.001824144759916102,0.003968067190450508,0.00579221195036661,True
-0.4,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.0004808721292452,-3.317970393368653,-3.318964,-3.322371848553773,-0.003407844037171426,-0.0009936111479484921,-0.004401455185119918,True
-1.4,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,0.0005036036802509,-3.2979111048016296,-3.2956843,-3.2982923693524393,-0.0026080317364725047,0.002226767185662837,-0.0003812645508096679,True
-0.8,9.91880560193061e-10,2562.543459042286,488.1664551370801,40.47383155665718,295.6008889602198,0.0004897496934352,-3.310025827185074,-3.3106723,-3.3152886609467807,-0.00461637777417323,-0.0006464559875332121,-0.0052628337617064425,True
-0.2,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,0.0004619215678932,-3.3354317593418417,-3.3348248,-3.338397236351823,-0.003572435860490053,0.0006069588505086543,-0.0029654770099813987,True
-0.6000000000000001,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,0.0004654909639643,-3.3320887450554237,-3.3285518,-3.325284213206334,0.0032675560502579692,0.003536975798831943,0.006804531849089912,True
-2.8000000000000003,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,0.0005304189168468,-3.275380995659693,-3.2764916,-3.2786006812692783,-0.0021090392709872674,-0.0011106463385979204,-0.003219685609585188,True
-2.2,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.0005156450830408,-3.2876491191310695,-3.2769773,-3.2791361864543402,-0.002158885810419342,0.010671818487148599,0.008512932676729257,True
-1.4,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.000513554938865,-3.2894130898083924,-3.290618,-3.2943886687298787,-0.0037707259198200838,-0.001204853001666173,-0.004975578921486257,True
-3.0,9.431291378149591e-10,2617.847164727645,540.4486468445567,38.69622270488729,301.9657628923453,0.0005156605078594,-3.287636127998932,-3.2829845,-3.282603076280588,0.0003814188823758613,0.004651632835968034,0.005033051718343895,True
-0.4,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.000467157287615,-3.3305368718055335,-3.3188148,-3.3200375860656592,-0.0012228315795752565,0.011722117319449499,0.010499285739874242,True
-1.2000000000000002,9.32148229008894e-10,2545.124905053194,512.7371789301767,40.07870713980076,299.5411124372077,0.0004888717936102,-3.310805019461114,-3.308564,-3.3061561043233625,0.0024078433542498168,0.002241071783501525,0.004648915137751342,True
-1.0,9.973807555784963e-10,2483.6702561944007,499.2076886794748,40.248277237816566,302.09732544564235,0.0004929653347683,-3.3071836191571684,-3.309915,-3.308717057593434,0.0011980081719467073,-0.002731446608212451,-0.0015334384362657438,True
